best_book_id,book_id_new,title,small_image_url,original_publication_year,average_rating,authors,medium_image_url,large_image_url
20575425,5994.0,Wolf in White Van,https://images.gr-assets.com/books/1393646533s/20575425.jpg,2014.0,3.72,John Darnielle,https://images.gr-assets.com/books/1393646533m/20575425.jpg,https://images.gr-assets.com/books/1393646533l/20575425.jpg
91203,5995.0,Three Comrades,https://images.gr-assets.com/books/1320543184s/91203.jpg,1936.0,4.48,Erich Maria Remarque,https://images.gr-assets.com/books/1320543184m/91203.jpg,https://images.gr-assets.com/books/1320543184l/91203.jpg
7817785,5996.0,"Bloody Valentine (Blue Bloods, #5.5)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010.0,3.98,Melissa de la Cruz,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5160,5997.0,The Heart of a Woman,https://images.gr-assets.com/books/1417404078s/5160.jpg,1981.0,4.19,Maya Angelou,https://images.gr-assets.com/books/1417404078m/5160.jpg,https://images.gr-assets.com/books/1417404078l/5160.jpg
1876770,5998.0,"Chrzest ognia (Saga o Wiedźminie, #5)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996.0,4.36,Andrzej Sapkowski,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6266907,5999.0,"Alex Cross's Trial (Alex Cross, #15)",https://images.gr-assets.com/books/1336268218s/6266907.jpg,2009.0,3.92,"James Patterson, Richard DiLallo",https://images.gr-assets.com/books/1336268218m/6266907.jpg,https://images.gr-assets.com/books/1336268218l/6266907.jpg
2118114,6000.0,Sway: The Irresistible Pull of Irrational Behavior,https://images.gr-assets.com/books/1320419177s/2118114.jpg,2008.0,3.75,"Ori Brafman, Rom Brafman",https://images.gr-assets.com/books/1320419177m/2118114.jpg,https://images.gr-assets.com/books/1320419177l/2118114.jpg
423156,6001.0,King of the Wind: The Story of the Godolphin Arabian,https://images.gr-assets.com/books/1329982839s/423156.jpg,1948.0,4.19,"Marguerite Henry, Wesley Dennis",https://images.gr-assets.com/books/1329982839m/423156.jpg,https://images.gr-assets.com/books/1329982839l/423156.jpg
18774981,6002.0,Waking Up: A Guide to Spirituality Without Religion,https://images.gr-assets.com/books/1415677308s/18774981.jpg,2014.0,3.87,Sam Harris,https://images.gr-assets.com/books/1415677308m/18774981.jpg,https://images.gr-assets.com/books/1415677308l/18774981.jpg
43037,6003.0,"The Call of the Wild, White Fang and Other Stories",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1906.0,3.97,Jack London,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
95784,6004.0,The Rape of Nanking,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997.0,4.08,Iris Chang,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4005310,6005.0,Why Evolution Is True,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008.0,4.15,Jerry A. Coyne,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1627,6006.0,Brokeback Mountain,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997.0,3.93,Annie Proulx,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
73080,6007.0,"Nobody's Baby But Mine (Chicago Stars, #3)",https://images.gr-assets.com/books/1298032580s/73080.jpg,1997.0,4.06,Susan Elizabeth Phillips,https://images.gr-assets.com/books/1298032580m/73080.jpg,https://images.gr-assets.com/books/1298032580l/73080.jpg
17934416,6008.0,Keep Quiet,https://images.gr-assets.com/books/1391355179s/17934416.jpg,2014.0,3.76,Lisa Scottoline,https://images.gr-assets.com/books/1391355179m/17934416.jpg,https://images.gr-assets.com/books/1391355179l/17934416.jpg
78985,6009.0,Sons of Fortune,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002.0,3.83,Jeffrey Archer,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
48318,6010.0,The Solitaire Mystery: A Novel About Family and Destiny,https://images.gr-assets.com/books/1327883395s/48318.jpg,1990.0,4.16,"Jostein Gaarder, Sarah Jane Hails",https://images.gr-assets.com/books/1327883395m/48318.jpg,https://images.gr-assets.com/books/1327883395l/48318.jpg
15843166,6011.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,https://images.gr-assets.com/books/1351539051s/15843166.jpg,2013.0,4.04,Jen Sincero,https://images.gr-assets.com/books/1351539051m/15843166.jpg,https://images.gr-assets.com/books/1351539051l/15843166.jpg
6104943,6012.0,Rumour Has It,https://images.gr-assets.com/books/1328202735s/6104943.jpg,2009.0,3.83,Jill Mansell,https://images.gr-assets.com/books/1328202735m/6104943.jpg,https://images.gr-assets.com/books/1328202735l/6104943.jpg
32429,6013.0,Dragon Tears,https://images.gr-assets.com/books/1308458435s/32429.jpg,1993.0,3.72,Dean Koontz,https://images.gr-assets.com/books/1308458435m/32429.jpg,https://images.gr-assets.com/books/1308458435l/32429.jpg
7937744,6014.0,Surface Detail (Culture #9),https://images.gr-assets.com/books/1287893375s/7937744.jpg,2010.0,4.22,Iain M. Banks,https://images.gr-assets.com/books/1287893375m/7937744.jpg,https://images.gr-assets.com/books/1287893375l/7937744.jpg
7785207,6015.0,"The Mating  (Law of the Lycans, #2)",https://images.gr-assets.com/books/1299068605s/7785207.jpg,2010.0,4.02,Nicky Charles,https://images.gr-assets.com/books/1299068605m/7785207.jpg,https://images.gr-assets.com/books/1299068605l/7785207.jpg
330947,6016.0,"The Gates of Rome (Emperor, #1)",https://images.gr-assets.com/books/1313874666s/330947.jpg,2002.0,4.16,Conn Iggulden,https://images.gr-assets.com/books/1313874666m/330947.jpg,https://images.gr-assets.com/books/1313874666l/330947.jpg
20299683,6017.0,"Rat Queens, Vol. 1: Sass & Sorcery",https://images.gr-assets.com/books/1489284113s/20299683.jpg,2014.0,4.2,"Kurtis J. Wiebe, Roc Upchurch",https://images.gr-assets.com/books/1489284113m/20299683.jpg,https://images.gr-assets.com/books/1489284113l/20299683.jpg
81903,6018.0,"Curtain (Hercule Poirot, #39)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1975.0,4.05,Agatha Christie,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
77161,6019.0,"Grass for His Pillow (Tales of the Otori, #2)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003.0,4.01,Lian Hearn,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2798094,6020.0,"Swallowing Darkness (Merry Gentry, #7)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008.0,4.13,Laurell K. Hamilton,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
21420473,6021.0,"The Fixed Trilogy (Fixed, #1-3)",https://images.gr-assets.com/books/1394517753s/21420473.jpg,2014.0,4.35,Laurelin Paige,https://images.gr-assets.com/books/1394517753m/21420473.jpg,https://images.gr-assets.com/books/1394517753l/21420473.jpg
18774020,6022.0,California,https://images.gr-assets.com/books/1400863574s/18774020.jpg,2014.0,3.22,Edan Lepucki,https://images.gr-assets.com/books/1400863574m/18774020.jpg,https://images.gr-assets.com/books/1400863574l/18774020.jpg
116295,6023.0,Guards! Guards!: The Play,https://images.gr-assets.com/books/1353573648s/116295.jpg,1992.0,4.35,"Stephen Briggs, Terry Pratchett",https://images.gr-assets.com/books/1353573648m/116295.jpg,https://images.gr-assets.com/books/1353573648l/116295.jpg
197512,6024.0,The Pigeon Finds a Hot Dog!,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004.0,4.35,Mo Willems,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
25131600,6025.0,"Aftermath (Star Wars: Aftermath, #1)",https://images.gr-assets.com/books/1426620007s/25131600.jpg,2015.0,3.15,Chuck Wendig,https://images.gr-assets.com/books/1426620007m/25131600.jpg,https://images.gr-assets.com/books/1426620007l/25131600.jpg
263148,6026.0,"Vampireville (Vampire Kisses, #3)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006.0,3.92,Ellen Schreiber,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
16349,6027.0,"Hercule Poirot's Christmas (Hercule Poirot, #20)",https://images.gr-assets.com/books/1308808460s/16349.jpg,1938.0,3.9,Agatha Christie,https://images.gr-assets.com/books/1308808460m/16349.jpg,https://images.gr-assets.com/books/1308808460l/16349.jpg
15808287,6028.0,Mrs. Lincoln's Dressmaker,https://images.gr-assets.com/books/1350586527s/15808287.jpg,2013.0,3.41,Jennifer Chiaverini,https://images.gr-assets.com/books/1350586527m/15808287.jpg,https://images.gr-assets.com/books/1350586527l/15808287.jpg
12547098,6029.0,The Baker's Daughter,https://images.gr-assets.com/books/1404963150s/12547098.jpg,2012.0,3.94,Sarah McCoy,https://images.gr-assets.com/books/1404963150m/12547098.jpg,https://images.gr-assets.com/books/1404963150l/12547098.jpg
21849362,6030.0,"The Shadows (Black Dagger Brotherhood, #13)",https://images.gr-assets.com/books/1404479585s/21849362.jpg,2015.0,4.29,J.R. Ward,https://images.gr-assets.com/books/1404479585m/21849362.jpg,https://images.gr-assets.com/books/1404479585l/21849362.jpg
920143,6031.0,Little Red Riding Hood,https://images.gr-assets.com/books/1314485414s/920143.jpg,1983.0,4.11,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",https://images.gr-assets.com/books/1314485414m/920143.jpg,https://images.gr-assets.com/books/1314485414l/920143.jpg
153865,6032.0,"Captain Underpants and the Attack of the Talking Toilets (Captain Underpants, #2)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999.0,3.99,Dav Pilkey,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12204857,6033.0,Ghost Boy,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011.0,3.96,"Martin Pistorius, Megan Lloyd Davies",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18077875,6034.0,Essentialism: The Disciplined Pursuit of Less,https://images.gr-assets.com/books/1403165375s/18077875.jpg,2014.0,3.99,Greg McKeown,https://images.gr-assets.com/books/1403165375m/18077875.jpg,https://images.gr-assets.com/books/1403165375l/18077875.jpg
16188,6035.0,"Wideacre  (The Wideacre Trilogy, #1)",https://images.gr-assets.com/books/1289170133s/16188.jpg,1987.0,3.28,Philippa Gregory,https://images.gr-assets.com/books/1289170133m/16188.jpg,https://images.gr-assets.com/books/1289170133l/16188.jpg
6670,6036.0,The Magic Finger (Young Puffin Developing Reader),https://images.gr-assets.com/books/1434928966s/6670.jpg,1966.0,3.66,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1434928966m/6670.jpg,https://images.gr-assets.com/books/1434928966l/6670.jpg
15717721,6037.0,"If I Were You (Inside Out, #1)",https://images.gr-assets.com/books/1397227898s/15717721.jpg,2012.0,4.14,Lisa Renee Jones,https://images.gr-assets.com/books/1397227898m/15717721.jpg,https://images.gr-assets.com/books/1397227898l/15717721.jpg
18615935,6038.0,"Beautifully Damaged (Beautifully Damaged, #1)",https://images.gr-assets.com/books/1350800166s/16079228.jpg,2012.0,3.99,L.A. Fiore,https://images.gr-assets.com/books/1350800166m/16079228.jpg,https://images.gr-assets.com/books/1350800166l/16079228.jpg
16053316,6039.0,"Wethering the Storm (The Storm, #2)",https://images.gr-assets.com/books/1368083888s/16053316.jpg,2013.0,4.33,Samantha Towle,https://images.gr-assets.com/books/1368083888m/16053316.jpg,https://images.gr-assets.com/books/1368083888l/16053316.jpg
30658,6040.0,Meditations on First Philosophy,https://images.gr-assets.com/books/1405624521s/30658.jpg,1641.0,3.69,"René Descartes, Donald A. Cress",https://images.gr-assets.com/books/1405624521m/30658.jpg,https://images.gr-assets.com/books/1405624521l/30658.jpg
17491,6041.0,"The Enchanted Wood (The Faraway Tree, #1)",https://images.gr-assets.com/books/1428732266s/17491.jpg,1939.0,4.24,Enid Blyton,https://images.gr-assets.com/books/1428732266m/17491.jpg,https://images.gr-assets.com/books/1428732266l/17491.jpg
17286162,6042.0,"Forever Black (Forever, #1)",https://images.gr-assets.com/books/1359579827s/17286162.jpg,2013.0,3.99,Sandi Lynn,https://images.gr-assets.com/books/1359579827m/17286162.jpg,https://images.gr-assets.com/books/1359579827l/17286162.jpg
16204,6043.0,Daisy Miller,https://images.gr-assets.com/books/1327911289s/16204.jpg,1878.0,3.36,Henry James,https://images.gr-assets.com/books/1327911289m/16204.jpg,https://images.gr-assets.com/books/1327911289l/16204.jpg
11866694,6044.0,Arcadia,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012.0,3.65,Lauren Groff,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
57605,6045.0,Pat the Bunny,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1940.0,4.06,Dorothy Kunhardt,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
25279165,6046.0,The Swans of Fifth Avenue,https://images.gr-assets.com/books/1431898319s/25279165.jpg,2016.0,3.58,Melanie Benjamin,https://images.gr-assets.com/books/1431898319m/25279165.jpg,https://images.gr-assets.com/books/1431898319l/25279165.jpg
229145,6047.0,"Cardcaptor Sakura, Vol. 1 (Cardcaptor Sakura, #1)",https://images.gr-assets.com/books/1451030958s/229145.jpg,1996.0,4.3,"CLAMP, Maria Simpson",https://images.gr-assets.com/books/1451030958m/229145.jpg,https://images.gr-assets.com/books/1451030958l/229145.jpg
23217,6048.0,"Size 14 Is Not Fat Either (Heather Wells, #2)",https://images.gr-assets.com/books/1479654269s/23217.jpg,2006.0,3.83,Meg Cabot,https://images.gr-assets.com/books/1479654269m/23217.jpg,https://images.gr-assets.com/books/1479654269l/23217.jpg
12072362,6049.0,The Pioneer Woman Cooks: Food from My Frontier ,https://images.gr-assets.com/books/1344712745s/12072362.jpg,2011.0,4.31,Ree Drummond,https://images.gr-assets.com/books/1344712745m/12072362.jpg,https://images.gr-assets.com/books/1344712745l/12072362.jpg
12706435,6050.0,"Defiance (Significance, #3)",https://images.gr-assets.com/books/1498698186s/12706435.jpg,2011.0,4.31,Shelly Crane,https://images.gr-assets.com/books/1498698186m/12706435.jpg,https://images.gr-assets.com/books/1498698186l/12706435.jpg
232577,6051.0,Gorillas in the Mist,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1983.0,4.16,Dian Fossey,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7663,6052.0,A Case of Need,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968.0,3.6,"Jeffery Hudson, Michael Crichton",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
16045140,6053.0,The Love Affairs of Nathaniel P.,https://images.gr-assets.com/books/1361026301s/16045140.jpg,2013.0,3.3,Adelle Waldman,https://images.gr-assets.com/books/1361026301m/16045140.jpg,https://images.gr-assets.com/books/1361026301l/16045140.jpg
16096873,6054.0,"Revealed (House of Night, #11)",https://images.gr-assets.com/books/1369156173s/16096873.jpg,2013.0,3.81,"P.C. Cast, Kristin Cast",https://images.gr-assets.com/books/1369156173m/16096873.jpg,https://images.gr-assets.com/books/1369156173l/16096873.jpg
28959148,6055.0,We're All Damaged,https://images.gr-assets.com/books/1457221465s/28959148.jpg,2016.0,3.85,Matthew Norman,https://images.gr-assets.com/books/1457221465m/28959148.jpg,https://images.gr-assets.com/books/1457221465l/28959148.jpg
6115138,6056.0,"Sworn to Silence (Kate Burkholder, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009.0,4.0,Linda Castillo,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12119529,6057.0,"Magic Breaks (Kate Daniels, #7)",https://images.gr-assets.com/books/1383236969s/12119529.jpg,2014.0,4.52,Ilona Andrews,https://images.gr-assets.com/books/1383236969m/12119529.jpg,https://images.gr-assets.com/books/1383236969l/12119529.jpg
79649,6058.0,The Seagull,https://images.gr-assets.com/books/1443340069s/79649.jpg,1895.0,3.92,"Anton Chekhov, Michael Frayn",https://images.gr-assets.com/books/1443340069m/79649.jpg,https://images.gr-assets.com/books/1443340069l/79649.jpg
7717482,6059.0,"1Q84 BOOK 3 (1Q84, #3)",https://images.gr-assets.com/books/1327559269s/7717482.jpg,2010.0,3.86,"Haruki Murakami, 村上 春樹",https://images.gr-assets.com/books/1327559269m/7717482.jpg,https://images.gr-assets.com/books/1327559269l/7717482.jpg
93723,6060.0,"Boy Meets Girl (Boy, #2)",https://images.gr-assets.com/books/1328033372s/93723.jpg,2004.0,3.82,Meg Cabot,https://images.gr-assets.com/books/1328033372m/93723.jpg,https://images.gr-assets.com/books/1328033372l/93723.jpg
